"Date","Post ID","Network","Post Type","Content Type","Profile","Sent by","Link","Post","Linked Content","Impressions","Organic Impressions","Paid Impressions","Reach","Organic Reach","Paid Reach","Potential Reach","Engagement Rate (per Impression)","Engagements","Reactions","Likes","Dislikes","Love Reactions","Haha Reactions","Wow Reactions","Sad Reactions","Angry Reactions","Comments","Shares","Saves","Post Link Clicks","SproutLink Clicks","Other Post Clicks","Post Clicks (All)","Other Engagements","Subscribers Gained from Video","Annotation Clicks","Card Clicks","Video Views","Organic Video Views","Paid Video Views","Partial Video Views","Organic Partial Video Views","Paid Partial Video Views","Full Video Views","Organic Full Video Views","Paid Full Video Views","Full Video View Rate","Follow Video Views","For You Video Views","Hashtag Video Views","Business Account Video Views","Others Video Views","Search Video Views","Sound Video Views","Unspecified Video Views","Estimated Minutes Watched","Story Taps Back","Story Taps Forward","Story Exits","Story Replies","Video Added to Playlists","Subscribers Lost from Video","Video Removed from Playlists","Average Video Time Watched (Seconds)","Poll Votes","Tags"
"12/15/2025 11:34 am","18177474343367352","Instagram","Story","Photo","wichitastateu"," ","https://www.instagram.com/stories/wichitastateu/3788296043931545869","#shockergrad photo dump 📸",,"3,579","3,579","","2,976","2,976","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61","2,726","258","0","","","","","",""
"12/12/2025 1:55 pm","17846034162622383","Instagram","Story","Photo","wichitastateu"," ","https://www.instagram.com/stories/wichitastateu/3786192424138872281","Spotlight on a fall grad",,"2,277","2,277","","1,923","1,923","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","1,415","436","0","","","","","",""
"12/11/2025 4:27 pm","18068274338123996","Instagram","Story","Photo","wichitastateu"," ","https://www.instagram.com/stories/wichitastateu/3785544346524382936","Meet one of our
fall graduates 👇",,"2,031","2,031","","1,707","1,707","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43","1,331","357","0","","","","","",""
"12/5/2025 9:38 am","17900833191182883","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3780989862892408104","Your brain called,
it needs a break",,"1,984","1,984","","1,593","1,593","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","1,043","427","0","","","","","",""
"12/4/2025 1:01 pm","18081318035146951","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3780366862165915075","",,"2,515","2,515","","2,027","2,027","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","229","1,650","374","0","","","","","",""
"12/3/2025 11:51 am","18077952473156211","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3779607159005654835","Make sure you’re enrolled in classes for the spring semester before you depart for winter break!",,"1,700","1,700","","1,500","1,500","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","1,038","364","0","","","","","",""
"12/2/2025 2:18 pm","17964706001849077","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3778956615283245134","",,"1,420","1,420","","1,256","1,256","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","873","342","0","","","","","",""
"12/1/2025 1:32 pm","18497030263077579","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3778208148562781149","",,"1,743","1,743","","1,510","1,510","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","1,178","341","0","","","","","",""
"11/26/2025 2:52 pm","18008732447650418","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3774624571195545769","",,"1,908","1,908","","1,725","1,725","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37","1,303","326","0","","","","","",""
"11/26/2025 8:57 am","17981376272921730","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3774445996269807987","",,"1,607","1,607","","1,358","1,358","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147","1,225","143","0","","","","","",""
"11/26/2025 8:54 am","18095350447890961","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3774444441122518506","",,"1,739","1,739","","1,545","1,545","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","1,276","210","0","","","","","",""
"11/24/2025 4:10 pm","17905224108143226","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3773214458941418870","",,"2,225","2,225","","1,749","1,749","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","202","1,666","147","0","","","","","",""
"11/19/2025 1:41 pm","18082515461119748","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3769515584343148966","The Scholars Walk is officially here! 🌟 Celebrate the incredible WSU faculty whose research, teaching and impact shape our campus

👀 Tap the post to see all the professors nominated to be part of Scholars Walk",,"2,303","2,303","","1,943","1,943","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","1,438","468","0","","","","","",""
"11/18/2025 9:37 am","18084686536994956","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3768667893996080519","Happening today! 💛 Join the 12–1 PM CST virtual Q&A to learn what coming back to WSU involves and hear from those who’ve done it.",,"1,906","1,906","","1,606","1,606","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","1,235","377","0","","","","","",""
"11/18/2025 8:54 am","18107206738615631","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3768646384061687298","See them in action at
Game Show Night!

📅 TODAY
📍Charles Koch Arena
🕕 6 PM 
📺 ESPN+
vs Southeast Missouri State",,"1,978","1,978","","1,735","1,735","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","1,397","279","0","","","","","",""
"11/14/2025 11:13 am","18537996379047281","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3765816934886432975","A true Shocker icon is signing off 🎙️",,"1,973","1,973","","1,673","1,673","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","1,221","367","0","","","","","",""
"11/13/2025 8:49 pm","18364277086093764","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3765382553680125770","",,"1,861","1,861","","1,630","1,630","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","1,243","361","0","","","","","",""
"11/13/2025 11:30 am","17867968911473644","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3765100838218762704","They sang (kinda) 
and danced (a lot)",,"2,318","2,318","","1,961","1,961","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","1,499","413","0","","","","","",""
"11/12/2025 3:46 pm","17952349733907750","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3764505026598429476","We don’t switch gears,
we stay in motion",,"2,523","2,523","","2,049","2,049","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","179","1,361","455","0","","","","","",""
"11/8/2025 8:27 pm","18082300663843891","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3761747439205123297","",,"2,244","2,244","","1,834","1,834","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","1,246","471","0","","","","","",""
"11/7/2025 7:27 pm","18433816504103454","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3760992255206100813","",,"2,552","2,552","","2,193","2,193","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","162","1,790","387","0","","","","","",""
"11/7/2025 7:26 pm","18083212342835234","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3760991996451147633","I couldn’t have said it better myself",,"2,764","2,764","","2,418","2,418","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","1,993","297","0","","","","","",""
"11/7/2025 1:19 pm","17883443718284485","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3760807310466938153","Be there TONIGHT to watch @goshockersvb bring the heat!

🆚 East Carolina | 📍 Wichita | 🕐 7 PM",,"2,443","2,443","","2,110","2,110","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","1,270","327","0","","","","","",""
"11/6/2025 10:42 am","18347474935204806","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3760003259051156344","",,"1,449","1,449","","1,260","1,260","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","882","333","0","","","","","",""
"11/4/2025 8:53 pm","18076071335266631","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3758861505212106445","First game. First win!",,"2,504","2,504","","2,033","2,033","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","1,708","404","0","","","","","",""
"11/3/2025 9:04 am","18072288902194271","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3757779624223731408","Campus is giving fall DM us your fall pics to be featured 📸",,"2,576","2,576","","2,167","2,167","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","1,775","390","0","","","","","",""
"10/31/2025 9:57 am","18086402579496558","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3755601732911935783","Your average day at Wichita State—haunted hallways and all. 🎃",,"2,766","2,766","","2,331","2,331","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","1,966","323","0","","","","","",""
"10/29/2025 1:03 pm","17914601682209339","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3754245982981618143","",,"3,081","3,081","","2,243","2,243","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67","2,289","328","0","","","","","",""
"10/27/2025 1:16 pm","18112173007572456","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3752802979440114449","Campus captured
in reactions 😂

Which one is you???
 
Drop a comment",,"2,186","2,186","","1,888","1,888","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82","1,401","373","0","","","","","",""
"10/22/2025 11:18 am","18202845940315151","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3749119735578387231","",,"2,303","2,303","","1,737","1,737","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","178","1,220","381","0","","","","","",""
"10/20/2025 12:47 pm","17864703114476864","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3747715072949936581","A comeback story worth cheering for 💛",,"2,791","2,791","","2,304","2,304","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117","1,841","493","0","","","","","",""
"10/16/2025 1:02 pm","18128635606484273","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3744823307163038490","Honoring Kiah Duggins — the alumna who made sure no Shocker went without support 💛",,"3,267","3,267","","2,598","2,598","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","1,943","538","0","","","","","",""
"10/13/2025 12:55 pm","17977946186770928","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3742645468942710493","It’s fall y’all",,"1,912","1,912","","1,704","1,704","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","1,183","419","0","","","","","",""
"10/9/2025 1:43 pm","18023548697574520","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3739770329804972030","ALL GAS, NO BRAKES 💥 SHOCKER SPIRIT WAS OFF THE CHARTS YOU HAD TO BE THERE CAN WE DO IT ALL AGAIN? 👀 UNMATCHED ENERGY ⚡ LEGENDARY MEMORIES 💛 STILL FEELING THAT SHOCKTOBERFEST ENERGY WEEK MADE 💛 THE BEST KIND OF CHAOS",,"2,544","2,544","","2,252","2,252","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","124","1,771","429","0","","","","","",""
"10/9/2025 1:28 pm","18063051800456446","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3739763063810852487","Turning classwork into paid experience",,"3,489","3,489","","2,700","2,700","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","149","2,104","249","0","","","","","",""
"10/9/2025 9:17 am","18078961960848474","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3739636489782198305","Found this on campus 👇",,"3,410","3,410","","2,784","2,784","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","2,030","425","0","","","","","",""
"10/8/2025 1:54 pm","18071518361178172","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3739051346155953922","Shocker excellence unlocked 💛 Honoring this amazing Hall of Fame achievement!",,"2,958","2,958","","2,556","2,556","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","1,453","492","0","","","","","",""
"10/6/2025 3:22 pm","18077007308115045","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3737645890702220226","Faith’s taking applied learning worldwide 🌍 Tap to see full story",,"2,120","2,120","","1,782","1,782","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","1,258","458","0","","","","","",""
"10/3/2025 1:52 pm","18065656970602849","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3735426574784321377","",,"1,777","1,777","","1,588","1,588","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101","1,191","317","0","","","","","",""
"10/3/2025 9:39 am","18090603016873708","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3735298937029817086","Taylor dropped an album today 🎶 

…we’re dropping a reminder your subject librarian can help you Fearlessly finish that paper, project or presentation",,"2,043","2,043","","1,742","1,742","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","1,399","325","0","","","","","",""
"10/2/2025 12:18 pm","18086487220912194","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3734654548196644642","The Shocker State Fair had it all 🎡 Big thanks to New Shocks for the campus fun!",,"2,487","2,487","","2,101","2,101","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38","1,434","528","0","","","","","",""
"9/25/2025 9:43 am","17923490904144031","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3729502696496828343","Summer 2025 grads list is live",,"2,465","2,465","","2,051","2,051","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","233","1,595","439","0","","","","","",""
"9/19/2025 11:31 am","17940892578054339","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3725208379653506697","Real experience. Real growth. Real success.  Meet Liza 👋",,"2,504","2,504","","2,104","2,104","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116","1,580","481","0","","","","","",""
"9/19/2025 9:51 am","18138631180384517","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3725158348653241697","Defying gravity like it’s optional",,"2,445","2,445","","2,118","2,118","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","1,704","341","0","","","","","",""
"9/18/2025 2:12 pm","17933765717966158","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3724564883594733252","🎧 Sound on",,"2,415","2,415","","2,050","2,050","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","1,556","464","0","","","","","",""
"9/16/2025 11:56 am","17972252459928005","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3723046763105276123","✨ Campus moving at full speed, mural staying chill",,"2,950","2,950","","2,535","2,535","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","1,478","679","0","","","","","",""
"9/15/2025 12:04 pm","17925014232120455","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3722326194554536184","Check your inbox 📥",,"2,350","2,350","","1,973","1,973","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","1,303","533","0","","","","","",""
"9/10/2025 11:32 am","17855512656525548","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3718686195569327195","Welcomefest may be over, but the memories will last a lifetime ✨💛",,"2,863","2,863","","2,460","2,460","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","158","1,983","482","0","","","","","",""
"9/8/2025 1:10 pm","17851609755501827","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3717285693673578934","A closer look at WSU 👀

Know where these spots are?",,"4,057","4,057","","3,041","3,041","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","2,477","581","0","","","","","",""
"9/5/2025 3:28 pm","18081571283507528","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3715181210013716754","🌧️ rainy day",,"2,006","2,006","","1,732","1,732","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78","1,306","422","0","","","","","",""
"9/3/2025 1:52 pm","18073118732030350","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3713683074468200461","Learn more! ⤵️",,"3,147","3,147","","2,630","2,630","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","2,156","523","0","","","","","",""
"8/30/2025 12:08 pm","18097114552628798","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3710731622703608739","Shocker Saturday @ the Sept. 13",,"3,427","3,427","","2,741","2,741","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","188","2,068","627","0","","","","","",""
"8/30/2025 10:18 am","18069655297927047","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3710676302694358323","",,"3,623","3,623","","2,888","2,888","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55","2,288","538","0","","","","","",""
"8/29/2025 11:59 am","18096553279723334","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3710002490013288070","All the feels  Bid Day 2025",,"3,495","3,495","","2,847","2,847","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117","2,245","653","0","","","","","",""
"8/27/2025 12:01 pm","18095195155646224","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3708554028001284095","",,"4,359","4,359","","3,555","3,555","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53","2,205","481","0","","","","","",""
"8/18/2025 9:52 pm","18367662316148391","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3702328426204052185","First day vibes",,"2,522","2,522","","2,158","2,158","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","1,865","355","0","","","","","",""
"8/18/2025 7:33 pm","18100843168609009","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3702258292047377906","",,"2,642","2,642","","2,262","2,262","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","186","2,114","248","0","","","","","",""
"8/18/2025 7:32 pm","18011338538607047","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3702258053936690261","",,"3,013","3,013","","2,450","2,450","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122","2,291","205","0","","","","","",""
"8/18/2025 12:21 pm","18124361812479876","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3702040816185255306","",,"2,860","2,860","","2,285","2,285","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","253","2,286","191","0","","","","","",""
"8/18/2025 9:45 am","18074775992060201","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3701962184603541250","Go Shocks! Let the fun begin!",,"3,328","3,328","","2,685","2,685","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136","2,078","351","0","","","","","",""
"8/17/2025 9:37 am","18089442988686054","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3701233564725694443","",,"3,833","3,833","","3,028","3,028","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","459","3,083","106","0","","","","","",""
"8/17/2025 9:35 am","17919474270137068","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3701232468946889630","",,"4,123","4,123","","3,250","3,250","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","171","3,345","250","0","","","","","",""
"8/16/2025 10:09 pm","18041134700365986","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3700887265320966919","",,"4,437","4,437","","3,439","3,439","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","282","3,161","503","0","","","","","",""
"8/16/2025 9:48 pm","18053422796398876","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3700876984595510793","",,"4,242","4,242","","3,543","3,543","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","319","3,337","197","0","","","","","",""
"8/12/2025 1:27 pm","18040875380667388","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3697725521446612126","",,"2,834","2,834","","2,411","2,411","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","173","1,994","335","0","","","","","",""
"8/10/2025 10:25 am","17916096255035305","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3696184124524519672","",,"3,839","3,839","","3,067","3,067","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61","2,565","595","0","","","","","",""
"8/9/2025 1:21 pm","17946759984010889","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3695548246538319129","President Muma and Provost Lounsbery got in on the moving action today",,"2,708","2,708","","2,135","2,135","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","201","1,892","410","0","","","","","",""
"8/8/2025 9:45 am","18072422405013294","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3694714700223244627","Vote for Wichita as the best sports-event host city!",,"2,778","2,778","","2,385","2,385","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","1,710","607","0","","","","","",""
"8/7/2025 11:33 am","17965713167793513","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3694044217987372230","",,"1,711","1,711","","1,556","1,556","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","1,008","436","0","","","","","",""
"8/5/2025 11:31 am","17882259939358845","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3692593752737149191","There’s still time to enroll for fall There’s still time to enroll in fall classes",,"2,540","2,540","","2,252","2,252","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","1,599","576","0","","","","","",""
"8/4/2025 10:59 am","18070179788023725","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3691852956140552026","Mentally I’m here",,"4,565","4,565","","3,555","3,555","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","2,699","722","0","","","","","",""
"8/3/2025 5:19 pm","18071865725101410","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3691319387119799748","",,"380","380","","238","238","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41","191","57","0","","","","","",""
"8/1/2025 8:19 pm","18125401996461106","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3689960378767960425","THESE STUDENTS LEFT COLLEGE … THEN CAME BACK",,"3,864","3,864","","3,279","3,279","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84","2,372","663","0","","","","","",""
"8/1/2025 10:46 am","18114484072502275","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3689671740683237558","DM OR TAG US IN YOUR “MENTALLY I’M HERE” PICS",,"2,983","2,983","","2,667","2,667","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","2,021","457","0","","","","","",""
"7/31/2025 9:07 pm","18034858151673642","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3689259908907664039","ON TO THE TITLE GAME!",,"2,039","2,039","","1,827","1,827","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66","1,473","317","0","","","","","",""
"7/31/2025 6:29 pm","18195404479310620","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3689180308324433087","Shocker Intern Spotlight",,"1,982","1,982","","1,822","1,822","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112","1,658","223","0","","","","","",""
"7/28/2025 3:43 pm","18088063561682619","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3686922449532460278","New kids on the block",,"3,624","3,624","","3,083","3,083","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","146","2,292","599","0","","","","","",""
"7/24/2025 8:48 pm","17908439685068263","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3684176734350664392","",,"1,858","1,858","","1,661","1,661","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59","1,301","313","0","","","","","",""
"7/23/2025 2:52 pm","17886032322203040","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3683273008170578306","",,"1,707","1,707","","1,571","1,571","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","1,497","80","0","","","","","",""
"7/23/2025 2:52 pm","17857281315418348","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3683272678422860088","",,"1,770","1,770","","1,588","1,588","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128","1,561","51","0","","","","","",""
